bugID,filename,rank,score
53,net.gsantner.markor.activity.MainActivity.java,0,0.8
53,net.gsantner.opoc.ui.FilesystemViewerFragment.java,1,0.5108106
53,net.gsantner.markor.util.AppSettings.java,2,0.43939143
53,net.gsantner.opoc.ui.FilesystemViewerDialog.java,3,0.3950497
53,net.gsantner.markor.ui.SearchOrCustomTextDialogCreator.java,4,0.3929717
53,net.gsantner.markor.activity.SettingsActivity.java,5,0.34610876
53,net.gsantner.opoc.ui.FilesystemViewerData.java,6,0.31452808
53,net.gsantner.markor.activity.DocumentShareIntoFragment.java,7,0.2902242
53,net.gsantner.markor.activity.DocumentEditFragment.java,8,0.2848142
53,net.gsantner.opoc.activity.GsActivityBase.java,9,0.24466053
53,net.gsantner.opoc.ui.FilesystemViewerAdapter.java,10,0.23873559
53,net.gsantner.opoc.util.ActivityUtils.java,11,0.22233589
53,net.gsantner.opoc.util.ContextUtils.java,12,0.22216769
53,net.gsantner.opoc.util.ShareUtil.java,13,0.22075438
53,net.gsantner.markor.format.todotxt.TodoTxtTextActions.java,14,0.21596587
53,net.gsantner.markor.format.markdown.MarkdownTextActions.java,15,0.2124989
53,net.gsantner.markor.activity.AppActivityBase.java,16,0.2071266
53,net.gsantner.opoc.ui.SearchOrCustomTextDialog.java,17,0.20443717
53,net.gsantner.markor.activity.ActionOrderActivity.java,18,0.20306782
53,net.gsantner.markor.ui.hleditor.TextActions.java,19,0.19964045
53,net.gsantner.markor.activity.IntroActivity.java,20,0.19926742
53,net.gsantner.markor.format.TextFormat.java,21,0.19445637
53,net.gsantner.markor.format.markdown.MarkdownTextConverter.java,22,0.18795814
53,other.writeily.ui.WrRenameDialog.java,23,0.18627992
53,other.writeily.ui.WrFilesystemListAdapter.java,24,0.18315808
53,net.gsantner.markor.activity.DocumentActivity.java,25,0.1751546
53,net.gsantner.markor.App.java,26,0.17243487
53,other.writeily.widget.WrMarkorWidgetProvider.java,27,0.16394489
53,net.gsantner.markor.ui.NewFileDialog.java,28,0.16314514
53,net.gsantner.opoc.preference.GsPreferenceFragmentCompat.java,29,0.1608708
53,net.gsantner.markor.ui.FilesystemViewerCreator.java,30,0.15984009
53,net.gsantner.opoc.activity.GsFragmentBase.java,31,0.14977822
53,other.writeily.widget.WrWidgetConfigure.java,32,0.1459915
53,net.gsantner.markor.ui.FileInfoDialog.java,33,0.14488934
53,net.gsantner.opoc.util.CoolExperimentalStuff.java,34,0.1439983
53,net.gsantner.markor.util.MarkorWebViewClient.java,35,0.14371727
53,other.com.flask.colorpicker.ColorPickerPreference.java,36,0.1431232
53,net.gsantner.markor.format.todotxt.TodoTxtTextConverter.java,37,0.14061925
53,net.gsantner.markor.format.todotxt.TodoTxtHighlighter.java,38,0.14058857
53,net.gsantner.markor.format.plaintext.PlaintextTextActions.java,39,0.12984782
53,other.so.AndroidBug5497Workaround.java,40,0.12808461
53,net.gsantner.markor.format.general.CommonTextActions.java,41,0.12391006
53,net.gsantner.markor.format.plaintext.PlaintextConverter.java,42,0.12140514
53,net.gsantner.markor.activity.openeditor.OpenEditorTodoActivity.java,43,0.12117671
53,net.gsantner.opoc.format.todotxt.SttCommander.java,44,0.11771178
53,net.gsantner.markor.util.DocumentIO.java,45,0.115791105
53,net.gsantner.markor.util.ContextUtils.java,46,0.11193444
