bugID,filename,rank,score
53,net.gsantner.markor.activity.MainActivity.java,0,0.8
53,net.gsantner.opoc.ui.FilesystemViewerFragment.java,1,0.5055119
53,net.gsantner.markor.util.AppSettings.java,2,0.44721603
53,net.gsantner.markor.ui.SearchOrCustomTextDialogCreator.java,3,0.39681095
53,net.gsantner.opoc.ui.FilesystemViewerDialog.java,4,0.39344627
53,net.gsantner.markor.activity.SettingsActivity.java,5,0.33675796
53,net.gsantner.opoc.ui.FilesystemViewerData.java,6,0.32272577
53,net.gsantner.markor.activity.DocumentShareIntoFragment.java,7,0.27488637
53,net.gsantner.markor.activity.DocumentEditFragment.java,8,0.27450126
53,net.gsantner.opoc.activity.GsActivityBase.java,9,0.24642001
53,net.gsantner.opoc.ui.FilesystemViewerAdapter.java,10,0.24469541
53,net.gsantner.opoc.util.ContextUtils.java,11,0.22630964
53,net.gsantner.opoc.util.ShareUtil.java,12,0.22406769
53,net.gsantner.opoc.util.ActivityUtils.java,13,0.2220809
53,net.gsantner.markor.format.markdown.MarkdownTextActions.java,14,0.21472903
53,net.gsantner.markor.activity.AppActivityBase.java,15,0.20660952
53,net.gsantner.markor.activity.ActionOrderActivity.java,16,0.20477226
53,net.gsantner.opoc.ui.SearchOrCustomTextDialog.java,17,0.20442696
53,net.gsantner.markor.format.todotxt.TodoTxtTextActions.java,18,0.20306802
53,net.gsantner.markor.ui.hleditor.TextActions.java,19,0.19650991
53,net.gsantner.markor.format.TextFormat.java,20,0.19542903
53,net.gsantner.markor.format.markdown.MarkdownTextConverter.java,21,0.1925139
53,net.gsantner.markor.activity.IntroActivity.java,22,0.18831633
53,other.writeily.ui.WrFilesystemListAdapter.java,23,0.18811627
53,other.writeily.ui.WrRenameDialog.java,24,0.1786897
53,net.gsantner.markor.App.java,25,0.17728059
53,other.writeily.widget.WrMarkorWidgetProvider.java,26,0.16357088
53,net.gsantner.markor.ui.NewFileDialog.java,27,0.16253316
53,net.gsantner.markor.activity.DocumentActivity.java,28,0.15606508
53,net.gsantner.markor.ui.FilesystemViewerCreator.java,29,0.15072447
53,net.gsantner.opoc.preference.GsPreferenceFragmentCompat.java,30,0.1478397
53,other.com.flask.colorpicker.ColorPickerPreference.java,31,0.14639162
53,net.gsantner.opoc.util.CoolExperimentalStuff.java,32,0.14540546
53,net.gsantner.markor.format.todotxt.TodoTxtHighlighter.java,33,0.14460023
53,net.gsantner.markor.format.todotxt.TodoTxtTextConverter.java,34,0.14443478
53,net.gsantner.markor.util.MarkorWebViewClient.java,35,0.14282723
53,other.writeily.widget.WrWidgetConfigure.java,36,0.1383482
53,net.gsantner.opoc.activity.GsFragmentBase.java,37,0.13046944
53,net.gsantner.markor.format.plaintext.PlaintextTextActions.java,38,0.13046597
53,other.so.AndroidBug5497Workaround.java,39,0.1285191
53,net.gsantner.markor.ui.FileInfoDialog.java,40,0.12665424
53,net.gsantner.markor.format.plaintext.PlaintextConverter.java,41,0.12466355
53,net.gsantner.markor.format.general.CommonTextActions.java,42,0.123550154
53,net.gsantner.opoc.format.todotxt.SttCommander.java,43,0.120979786
53,net.gsantner.markor.util.DocumentIO.java,44,0.118887566
53,net.gsantner.markor.activity.openeditor.OpenEditorTodoActivity.java,45,0.11784462
53,net.gsantner.markor.util.ContextUtils.java,46,0.11500956
53,net.gsantner.opoc.format.todotxt.TodoTxtFileRecognitionTests.java,47,0.11379217
53,net.gsantner.markor.format.TextConverter.java,48,0.11302252
53,net.gsantner.markor.ui.AttachImageOrLinkDialog.java,49,0.10275835
53,other.writeily.format.markdown.WrMarkdownHeaderSpanCreator.java,50,0.10261569
53,net.gsantner.opoc.util.FileUtils.java,51,0.10205062
53,net.gsantner.markor.util.ShortcutUtils.java,52,0.10118975
53,net.gsantner.markor.activity.MoreInfoFragment.java,53,0.10030376
53,net.gsantner.markor.format.general.BackgroundParagraphSpan.java,54,0.09666827
53,net.gsantner.markor.activity.openeditor.OpenEditorActivity.java,55,0.09646035
53,net.gsantner.markor.format.markdown.MarkdownHighlighter.java,56,0.09134712
53,other.writeily.widget.WrFilesWidgetFactory.java,57,0.090838
53,net.gsantner.markor.model.Document.java,58,0.08987769
53,net.gsantner.opoc.ui.MenuItemIdDummy.java,59,0.086682945
53,net.gsantner.opoc.util.TextViewUndoRedo.java,60,0.08346573
53,net.gsantner.markor.format.markdown.MarkdownAutoFormat.java,61,0.078837216
53,net.gsantner.markor.format.markdown.MarkdownHighlighterPatternOrderedListTest.java,62,0.07613035
53,other.writeily.MarkdownHighlighterPatternTest.java,63,0.06750253
53,net.gsantner.markor.format.todotxt.TodoTxtAutoFormat.java,64,0.0670825
53,net.gsantner.markor.ui.hleditor.Highlighter.java,65,0.06567074
53,net.gsantner.markor.util.ShareUtil.java,66,0.065629885
53,other.writeily.ui.WrConfirmDialog.java,67,0.065322325
53,net.gsantner.markor.format.general.FilledBackgroundParagraphSpan.java,68,0.060271394
53,net.gsantner.markor.util.PermissionChecker.java,69,0.059828967
53,net.gsantner.markor.util.AppCast.java,70,0.05597631
53,net.gsantner.markor.format.markdown.MarkdownHighlighterPatternListTest.java,71,0.05553009
53,other.de.stanetz.jpencconverter.PasswordStore.java,72,0.05527866
53,net.gsantner.markor.model.DocumentTest.java,73,0.053088147
53,net.gsantner.opoc.ui.AndroidSpinnerOnItemSelectedAdapter.java,74,0.05238864
53,other.writeily.model.WrMarkorSingleton.java,75,0.04375316
53,net.gsantner.markor.activity.openeditor.OpenEditorQuickNoteActivity.java,76,0.043193933
53,net.gsantner.markor.ui.DraggableScrollbarWebView.java,77,0.042557206
53,net.gsantner.markor.ui.DraggableScrollbarScrollView.java,78,0.042396374
53,net.gsantner.opoc.format.markdown.SimpleMarkdownParser.java,79,0.04115833
53,net.gsantner.opoc.format.todotxt.SttCommanderTests.java,80,0.03996359
53,other.de.stanetz.jpencconverter.JavaPasswordbasedCryption.java,81,0.039035708
53,net.gsantner.markor.format.general.HorizontalLineBackgroundParagraphSpan.java,82,0.036851835
53,net.gsantner.markor.format.todotxt.TodoTxtHighlighterColors.java,83,0.036112696
53,net.gsantner.markor.format.markdown.ListHandler.java,84,0.035927605
53,net.gsantner.opoc.ui.AudioRecordOmDialog.java,85,0.034703266
53,net.gsantner.markor.format.markdown.MarkdownHighlighterPatternItalicTest.java,86,0.03300849
53,net.gsantner.markor.format.general.DatetimeFormatDialog.java,87,0.032801997
53,net.gsantner.markor.format.general.FirstLineTopPaddedParagraphSpan.java,88,0.031604704
53,net.gsantner.opoc.format.todotxt.SttTask.java,89,0.031398192
53,net.gsantner.markor.format.keyvalue.KeyValueConverter.java,90,0.030500868
53,net.gsantner.markor.util.ActivityUtils.java,91,0.028332068
53,net.gsantner.opoc.ui.LinearSplitLayout.java,92,0.024684193
53,net.gsantner.markor.activity.MoreFragment.java,93,0.02446438
53,net.gsantner.opoc.format.plaintext.PlainTextStuff.java,94,0.02390603
53,net.gsantner.markor.format.general.ColorUnderlineSpan.java,95,0.023773506
53,net.gsantner.markor.ui.hleditor.HighlightingEditor.java,96,0.02310916
53,net.gsantner.opoc.util.PermissionChecker.java,97,0.021725109
53,net.gsantner.markor.format.markdown.MarkdownHighlighterPatternStrikethroughTest.java,98,0.020841837
53,net.gsantner.opoc.preference.FontPreferenceCompat.java,99,0.019307148
53,net.gsantner.opoc.util.AndroidSupportMeWrapper.java,100,0.019276872
53,net.gsantner.markor.format.markdown.MarkdownHighlighterPatternBoldTest.java,101,0.018747456
53,net.gsantner.opoc.util.NetworkUtils.java,102,0.01867567
53,net.gsantner.opoc.format.todotxt.extension.SttTaskParserInfoExtension.java,103,0.01698028
53,net.gsantner.opoc.format.todotxt.extension.SttTaskWithParserInfo.java,104,0.01632165
53,net.gsantner.markor.activity.DocumentRelayActivity.java,105,0.015995873
53,other.writeily.widget.WrFilesWidgetService.java,106,0.01599297
53,net.gsantner.markor.ui.hleditor.SpanCreator.java,107,0.011942749
53,net.gsantner.markor.model.TestPlayground.java,108,0.011706896
53,net.gsantner.opoc.preference.SharedPreferencesPropertyBackend.java,109,0.011557405
53,net.gsantner.opoc.util.NanoProfiler.java,110,0.011166635
53,net.gsantner.markor.security.JavaPasswordbasedCryptionTest.java,111,0.011011672
53,net.gsantner.opoc.preference.LanguagePreferenceCompat.java,112,0.010464557
53,net.gsantner.markor.format.keyvalue.KeyValueHighlighter.java,113,0.010339763
53,net.gsantner.markor.format.general.HexColorCodeUnderlineSpan.java,114,0.009234195
53,net.gsantner.opoc.preference.MapPropertyBackend.java,115,0.006105852
53,net.gsantner.opoc.preference.PropertyBackend.java,116,0.0052071484
53,net.gsantner.opoc.util.StringUtils.java,117,0.0027557416
53,net.gsantner.markor.format.todotxt.TodoTxtHighlighterPattern.java,118,0.0
53,net.gsantner.markor.format.markdown.MarkdownHighlighterPattern.java,119,0.0
53,net.gsantner.markor.format.plaintext.PlaintextHighlighter.java,120,0.0
53,net.gsantner.opoc.util.Callback.java,121,0.0
