bugID,filename,rank,score
53,net.gsantner.markor.ui.SearchOrCustomTextDialogCreator.java,0,0.8
53,net.gsantner.markor.activity.MainActivity.java,1,0.7767815
53,net.gsantner.markor.format.todotxt.TodoTxtHighlighter.java,2,0.57318765
53,net.gsantner.opoc.ui.FilesystemViewerFragment.java,3,0.5305214
53,net.gsantner.markor.format.TextFormat.java,4,0.52842635
53,net.gsantner.markor.activity.DocumentEditFragment.java,5,0.49320576
53,net.gsantner.markor.activity.DocumentShareIntoFragment.java,6,0.49094835
53,net.gsantner.markor.format.todotxt.TodoTxtTextActions.java,7,0.4735448
53,net.gsantner.markor.App.java,8,0.46729946
53,net.gsantner.markor.util.AppSettings.java,9,0.45376912
53,net.gsantner.markor.activity.openeditor.OpenEditorTodoActivity.java,10,0.41759792
53,net.gsantner.opoc.activity.GsFragmentBase.java,11,0.41750094
53,net.gsantner.markor.activity.DocumentActivity.java,12,0.38649136
53,net.gsantner.markor.activity.SettingsActivity.java,13,0.37624645
53,other.writeily.format.markdown.WrMarkdownHeaderSpanCreator.java,14,0.37509492
53,net.gsantner.opoc.format.todotxt.TodoTxtFileRecognitionTests.java,15,0.3747057
53,net.gsantner.markor.format.markdown.MarkdownTextConverter.java,16,0.3726356
53,net.gsantner.markor.format.markdown.MarkdownTextActions.java,17,0.34863964
53,net.gsantner.opoc.util.ShareUtil.java,18,0.32946065
53,net.gsantner.markor.format.markdown.MarkdownHighlighter.java,19,0.32534775
53,net.gsantner.opoc.util.ActivityUtils.java,20,0.32463133
53,net.gsantner.opoc.util.ContextUtils.java,21,0.32153532
53,other.so.AndroidBug5497Workaround.java,22,0.31488308
53,net.gsantner.markor.activity.MoreInfoFragment.java,23,0.31112528
53,net.gsantner.markor.activity.IntroActivity.java,24,0.30397403
53,net.gsantner.markor.util.ContextUtils.java,25,0.2900544
53,net.gsantner.markor.format.todotxt.TodoTxtTextConverter.java,26,0.28463957
53,net.gsantner.opoc.preference.GsPreferenceFragmentCompat.java,27,0.2779877
53,net.gsantner.markor.util.DocumentIO.java,28,0.2703113
53,net.gsantner.markor.activity.MoreFragment.java,29,0.26425627
53,other.writeily.widget.WrMarkorWidgetProvider.java,30,0.2631229
53,net.gsantner.markor.format.TextConverter.java,31,0.26069757
53,net.gsantner.markor.ui.hleditor.Highlighter.java,32,0.26058838
53,net.gsantner.markor.ui.NewFileDialog.java,33,0.25937593
53,net.gsantner.markor.ui.FileInfoDialog.java,34,0.25532845
53,net.gsantner.opoc.util.TextViewUndoRedo.java,35,0.24648498
53,net.gsantner.opoc.ui.FilesystemViewerDialog.java,36,0.24605277
53,other.writeily.ui.WrRenameDialog.java,37,0.2458502
53,net.gsantner.markor.model.Document.java,38,0.24297802
53,other.writeily.widget.WrFilesWidgetFactory.java,39,0.24028885
53,net.gsantner.markor.util.ShareUtil.java,40,0.21917252
53,net.gsantner.opoc.util.FileUtils.java,41,0.21808188
53,net.gsantner.markor.format.plaintext.PlaintextConverter.java,42,0.21157847
53,other.de.stanetz.jpencconverter.PasswordStore.java,43,0.21147664
53,net.gsantner.opoc.format.todotxt.SttCommander.java,44,0.21047078
53,other.com.flask.colorpicker.ColorPickerPreference.java,45,0.21001211
53,net.gsantner.markor.ui.hleditor.TextActions.java,46,0.20277265
53,net.gsantner.markor.util.MarkorWebViewClient.java,47,0.20020767
53,net.gsantner.markor.activity.ActionOrderActivity.java,48,0.19949307
53,other.writeily.MarkdownHighlighterPatternTest.java,49,0.19338022
53,net.gsantner.opoc.activity.GsActivityBase.java,50,0.18509239
53,other.writeily.widget.WrWidgetConfigure.java,51,0.18380368
53,net.gsantner.markor.format.markdown.MarkdownHighlighterPatternOrderedListTest.java,52,0.1826639
53,net.gsantner.markor.activity.openeditor.OpenEditorQuickNoteActivity.java,53,0.1819544
53,other.writeily.ui.WrFilesystemListAdapter.java,54,0.17215751
53,net.gsantner.opoc.ui.FilesystemViewerAdapter.java,55,0.16943018
53,net.gsantner.markor.activity.openeditor.OpenEditorActivity.java,56,0.16512768
53,net.gsantner.markor.format.todotxt.TodoTxtAutoFormat.java,57,0.16508038
53,net.gsantner.markor.activity.DocumentRelayActivity.java,58,0.15917215
53,net.gsantner.markor.format.general.BackgroundParagraphSpan.java,59,0.14765532
53,other.writeily.ui.WrConfirmDialog.java,60,0.1468588
53,net.gsantner.markor.ui.FilesystemViewerCreator.java,61,0.14286017
53,net.gsantner.opoc.format.markdown.SimpleMarkdownParser.java,62,0.13926873
53,net.gsantner.markor.model.DocumentTest.java,63,0.13906667
53,net.gsantner.markor.ui.AttachImageOrLinkDialog.java,64,0.13790509
53,net.gsantner.markor.util.ActivityUtils.java,65,0.13780718
53,net.gsantner.markor.format.markdown.MarkdownAutoFormat.java,66,0.13506125
53,other.writeily.model.WrMarkorSingleton.java,67,0.12849402
53,net.gsantner.opoc.ui.SearchOrCustomTextDialog.java,68,0.1259083
53,net.gsantner.markor.format.todotxt.TodoTxtHighlighterColors.java,69,0.11932953
53,net.gsantner.markor.format.markdown.ListHandler.java,70,0.11914708
53,net.gsantner.markor.format.markdown.MarkdownHighlighterPatternListTest.java,71,0.11552971
53,net.gsantner.markor.format.keyvalue.KeyValueHighlighter.java,72,0.11103034
53,net.gsantner.markor.format.general.FirstLineTopPaddedParagraphSpan.java,73,0.109813824
53,other.de.stanetz.jpencconverter.JavaPasswordbasedCryption.java,74,0.10670208
53,net.gsantner.markor.format.plaintext.PlaintextHighlighter.java,75,0.10414188
53,net.gsantner.markor.activity.AppActivityBase.java,76,0.094231606
53,net.gsantner.markor.format.plaintext.PlaintextTextActions.java,77,0.093633905
53,net.gsantner.opoc.ui.FilesystemViewerData.java,78,0.09353524
53,net.gsantner.markor.util.PermissionChecker.java,79,0.09292527
53,net.gsantner.markor.ui.hleditor.HighlightingEditor.java,80,0.090606354
53,net.gsantner.markor.format.general.CommonTextActions.java,81,0.08511077
53,net.gsantner.markor.model.TestPlayground.java,82,0.080808885
53,net.gsantner.markor.format.markdown.MarkdownHighlighterPatternStrikethroughTest.java,83,0.07330895
53,net.gsantner.markor.format.general.ColorUnderlineSpan.java,84,0.07274022
53,net.gsantner.opoc.ui.AudioRecordOmDialog.java,85,0.07095282
53,net.gsantner.markor.format.general.DatetimeFormatDialog.java,86,0.06689199
53,net.gsantner.markor.util.ShortcutUtils.java,87,0.061719973
53,net.gsantner.markor.format.markdown.MarkdownHighlighterPatternBoldTest.java,88,0.061499264
53,net.gsantner.markor.format.markdown.MarkdownHighlighterPatternItalicTest.java,89,0.0593184
53,net.gsantner.opoc.format.todotxt.extension.SttTaskParserInfoExtension.java,90,0.05560881
53,net.gsantner.opoc.preference.FontPreferenceCompat.java,91,0.05509884
53,net.gsantner.opoc.format.todotxt.extension.SttTaskWithParserInfo.java,92,0.053010423
53,net.gsantner.opoc.preference.SharedPreferencesPropertyBackend.java,93,0.049819063
53,net.gsantner.opoc.ui.LinearSplitLayout.java,94,0.04681648
53,net.gsantner.opoc.ui.AndroidSpinnerOnItemSelectedAdapter.java,95,0.046050426
53,net.gsantner.opoc.ui.MenuItemIdDummy.java,96,0.0458897
53,net.gsantner.markor.util.AppCast.java,97,0.045668032
53,net.gsantner.opoc.util.PermissionChecker.java,98,0.044344287
53,net.gsantner.markor.ui.hleditor.SpanCreator.java,99,0.04200735
53,net.gsantner.opoc.format.todotxt.SttCommanderTests.java,100,0.03600135
53,net.gsantner.markor.security.JavaPasswordbasedCryptionTest.java,101,0.035078242
53,net.gsantner.opoc.util.CoolExperimentalStuff.java,102,0.03503298
53,net.gsantner.markor.format.general.HexColorCodeUnderlineSpan.java,103,0.032480303
53,other.writeily.widget.WrFilesWidgetService.java,104,0.029248228
53,net.gsantner.opoc.preference.LanguagePreferenceCompat.java,105,0.02723874
53,net.gsantner.opoc.util.NetworkUtils.java,106,0.026722396
53,net.gsantner.opoc.util.AndroidSupportMeWrapper.java,107,0.025921702
53,net.gsantner.markor.ui.DraggableScrollbarScrollView.java,108,0.020059071
53,net.gsantner.markor.ui.DraggableScrollbarWebView.java,109,0.019978015
53,net.gsantner.markor.format.keyvalue.KeyValueConverter.java,110,0.016215729
53,net.gsantner.markor.format.general.FilledBackgroundParagraphSpan.java,111,0.013451243
53,net.gsantner.opoc.format.todotxt.SttTask.java,112,0.0029892747
53,net.gsantner.opoc.preference.MapPropertyBackend.java,113,0.0028319526
53,net.gsantner.opoc.preference.PropertyBackend.java,114,0.0027872284
53,net.gsantner.markor.format.general.HorizontalLineBackgroundParagraphSpan.java,115,9.052272E-4
53,net.gsantner.opoc.util.NanoProfiler.java,116,8.893174E-4
53,net.gsantner.markor.format.todotxt.TodoTxtHighlighterPattern.java,117,0.0
53,net.gsantner.opoc.util.Callback.java,118,0.0
53,net.gsantner.markor.format.markdown.MarkdownHighlighterPattern.java,119,0.0
53,net.gsantner.opoc.util.StringUtils.java,120,0.0
