Bug_Id,File,Filenames_Store_File,Stored
1150,com/android/gpstest/HelpActivity.java,../data/FilteringBoostingFileNames-round7/Screen-3/Corpus-All_Java_Files/Boosting-GUI_States/Match_Query_File_List.csv,Exist
1150,com/android/gpstest/HelpActivity.java,../data/FilteringBoostingFileNames-round7/Screen-3/Corpus-All_Java_Files/Boosting-GUI_States/Not_Match_Query_File_List.csv,NotExist
