bugID,filename,rank,score
53,net.gsantner.markor.ui.SearchOrCustomTextDialogCreator.java,0,0.8
53,net.gsantner.markor.format.todotxt.TodoTxtHighlighter.java,1,0.4943304
53,net.gsantner.markor.format.TextFormat.java,2,0.47844848
53,net.gsantner.opoc.ui.FilesystemViewerFragment.java,3,0.45613104
53,net.gsantner.markor.App.java,4,0.45070347
53,net.gsantner.markor.activity.openeditor.OpenEditorTodoActivity.java,5,0.41518947
53,net.gsantner.opoc.format.todotxt.TodoTxtFileRecognitionTests.java,6,0.38718197
53,net.gsantner.markor.util.AppSettings.java,7,0.383922
53,net.gsantner.markor.activity.DocumentShareIntoFragment.java,8,0.38134065
53,net.gsantner.opoc.activity.GsFragmentBase.java,9,0.3719914
53,net.gsantner.markor.format.markdown.MarkdownTextConverter.java,10,0.36561868
53,other.writeily.format.markdown.WrMarkdownHeaderSpanCreator.java,11,0.3586536
53,net.gsantner.markor.format.todotxt.TodoTxtTextActions.java,12,0.3518251
53,net.gsantner.markor.activity.DocumentEditFragment.java,13,0.34222323
53,net.gsantner.markor.activity.MainActivity.java,14,0.31542042
53,other.so.AndroidBug5497Workaround.java,15,0.309509
53,net.gsantner.markor.activity.SettingsActivity.java,16,0.30724537
53,net.gsantner.markor.util.ContextUtils.java,17,0.29971206
53,net.gsantner.opoc.util.ContextUtils.java,18,0.29742894
53,net.gsantner.markor.format.todotxt.TodoTxtTextConverter.java,19,0.29411694
53,net.gsantner.opoc.util.ActivityUtils.java,20,0.2896697
53,net.gsantner.markor.activity.MoreInfoFragment.java,21,0.28075165
53,net.gsantner.markor.format.markdown.MarkdownTextActions.java,22,0.27792448
53,net.gsantner.opoc.util.ShareUtil.java,23,0.2774792
53,net.gsantner.markor.format.markdown.MarkdownHighlighter.java,24,0.2602677
53,net.gsantner.markor.activity.DocumentActivity.java,25,0.24075566
53,net.gsantner.markor.format.TextConverter.java,26,0.23716481
53,net.gsantner.opoc.util.FileUtils.java,27,0.22534314
53,net.gsantner.markor.format.plaintext.PlaintextConverter.java,28,0.21862319
53,net.gsantner.markor.ui.NewFileDialog.java,29,0.21848729
53,other.com.flask.colorpicker.ColorPickerPreference.java,30,0.21700469
53,net.gsantner.markor.ui.FileInfoDialog.java,31,0.21454246
53,net.gsantner.markor.util.DocumentIO.java,32,0.21369107
53,other.de.stanetz.jpencconverter.PasswordStore.java,33,0.20651053
53,net.gsantner.markor.activity.IntroActivity.java,34,0.20474036
53,net.gsantner.opoc.preference.GsPreferenceFragmentCompat.java,35,0.20323952
53,net.gsantner.opoc.format.todotxt.SttCommander.java,36,0.20240705
53,other.writeily.widget.WrFilesWidgetFactory.java,37,0.19205579
53,net.gsantner.markor.activity.MoreFragment.java,38,0.18805878
53,other.writeily.widget.WrMarkorWidgetProvider.java,39,0.18502907
53,other.writeily.MarkdownHighlighterPatternTest.java,40,0.18161784
53,net.gsantner.opoc.activity.GsActivityBase.java,41,0.17810014
53,net.gsantner.markor.activity.openeditor.OpenEditorQuickNoteActivity.java,42,0.17315188
53,other.writeily.ui.WrRenameDialog.java,43,0.17150877
53,net.gsantner.markor.ui.hleditor.Highlighter.java,44,0.17138346
53,net.gsantner.markor.format.todotxt.TodoTxtAutoFormat.java,45,0.17057692
53,net.gsantner.markor.util.ShareUtil.java,46,0.16807674
53,net.gsantner.markor.model.Document.java,47,0.16770387
53,net.gsantner.opoc.ui.FilesystemViewerDialog.java,48,0.15521929
53,net.gsantner.markor.format.general.BackgroundParagraphSpan.java,49,0.15257165
53,other.writeily.widget.WrWidgetConfigure.java,50,0.15100954
53,net.gsantner.markor.format.markdown.MarkdownHighlighterPatternOrderedListTest.java,51,0.14512907
53,net.gsantner.markor.util.MarkorWebViewClient.java,52,0.14506303
53,net.gsantner.opoc.util.TextViewUndoRedo.java,53,0.14482193
53,net.gsantner.markor.activity.ActionOrderActivity.java,54,0.1357307
53,other.writeily.ui.WrFilesystemListAdapter.java,55,0.13134958
53,net.gsantner.opoc.format.markdown.SimpleMarkdownParser.java,56,0.13085248
53,net.gsantner.markor.ui.AttachImageOrLinkDialog.java,57,0.12841667
53,other.writeily.ui.WrConfirmDialog.java,58,0.12514874
53,net.gsantner.opoc.ui.FilesystemViewerAdapter.java,59,0.12389077
53,net.gsantner.markor.format.todotxt.TodoTxtHighlighterColors.java,60,0.12330272
53,net.gsantner.markor.util.ActivityUtils.java,61,0.1213127
53,net.gsantner.opoc.ui.SearchOrCustomTextDialog.java,62,0.11925983
53,net.gsantner.markor.ui.FilesystemViewerCreator.java,63,0.11749148
53,net.gsantner.markor.format.general.FirstLineTopPaddedParagraphSpan.java,64,0.11347019
53,net.gsantner.markor.format.markdown.ListHandler.java,65,0.110559516
53,other.de.stanetz.jpencconverter.JavaPasswordbasedCryption.java,66,0.11025484
53,net.gsantner.markor.activity.openeditor.OpenEditorActivity.java,67,0.10042528
53,net.gsantner.markor.format.markdown.MarkdownAutoFormat.java,68,0.09713738
53,net.gsantner.markor.activity.DocumentRelayActivity.java,69,0.08191799
53,other.writeily.model.WrMarkorSingleton.java,70,0.08135371
53,net.gsantner.markor.activity.AppActivityBase.java,71,0.08117699
53,net.gsantner.markor.format.markdown.MarkdownHighlighterPatternStrikethroughTest.java,72,0.07574984
53,net.gsantner.markor.format.general.ColorUnderlineSpan.java,73,0.07516217
53,net.gsantner.markor.format.markdown.MarkdownHighlighterPatternListTest.java,74,0.07375379
53,net.gsantner.markor.ui.hleditor.TextActions.java,75,0.07284152
