bugID,filename,rank,score
1641,com.german_software_engineers.trainerapp.GeneralTrainingScheduleEditor.java,0,0.8
1641,com.german_software_engineers.trainerapp.ExerciseViewActivity.java,3,0.39314228
1641,com.german_software_engineers.trainerappmodel.Legacy.Schedule.java,4,0.2706581
1641,com.german_software_engineers.trainerappmodel.Model.XMLParser.java,5,0.25065982
1641,com.german_software_engineers.trainerappmodel.Enumerations.TrainingsTypes.java,36,0.0
