Task,GUI Info for Filtering,GUI Info for Boosting,GUI Info for Query Expansion,GUI Info for Query Replacement,Number of Screens,Avg Best Ranks,Number of Identified Bugs,Number of identified buggy files,Hit@1,Hit@5,Hit@10,Number of hits@10,Avg Hit@10,Hit@15,Hit@20,Avg Hit@20,MRR,MAP,HIT@10 List
Filtering,All_GUI_Component_IDs,NO,None,None,3,6.8125,80,130,0.4,0.75,0.8375,67,0.6625,0.925,0.925,0.7674999999999998,0.5615343684868257,0.4837426241204291,"['2', '8', '10', '18', '19', '44', '53', '128', '129', '130', '135', '191', '209', '1073', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1445', '1481', '76', '92', '158', '160', '162', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1222', '1428', '84', '87', '159', '193', '275', '1089', '1130', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']"
Filtering,All_GUI_Component_IDs,NO,None,None,4,6.8375,80,130,0.4,0.75,0.8375,67,0.6625,0.925,0.925,0.7674999999999998,0.5613907661741058,0.4836425602480713,"['2', '8', '10', '18', '19', '44', '53', '128', '129', '130', '135', '191', '209', '1073', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1445', '1481', '76', '92', '158', '160', '162', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1222', '1428', '84', '87', '159', '193', '275', '1089', '1130', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']"
Filtering,GUI_State_and_All_GUI_Component_IDs,NO,None,None,2,7.1125,80,129,0.425,0.75,0.825,66,0.6666666666666666,0.9125,0.9125,0.765,0.5682654570821384,0.491203760276982,"['2', '8', '10', '18', '19', '44', '53', '128', '129', '130', '135', '191', '209', '1073', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1445', '1481', '76', '92', '158', '160', '162', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '84', '87', '159', '193', '275', '1089', '1130', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']"
Filtering,GUI_State_and_All_GUI_Component_IDs,NO,None,None,3,6.8125,80,130,0.4,0.75,0.8375,67,0.6625,0.925,0.925,0.7674999999999998,0.5615343684868257,0.4837426241204291,"['2', '8', '10', '18', '19', '44', '53', '128', '129', '130', '135', '191', '209', '1073', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1445', '1481', '76', '92', '158', '160', '162', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1222', '1428', '84', '87', '159', '193', '275', '1089', '1130', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']"
Filtering,GUI_State_and_All_GUI_Component_IDs,NO,None,None,4,6.8375,80,131,0.4,0.75,0.8375,67,0.6625,0.925,0.925,0.7674999999999998,0.5613907661741058,0.4850314491369601,"['2', '8', '10', '18', '19', '44', '53', '128', '129', '130', '135', '191', '209', '1073', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1445', '1481', '76', '92', '158', '160', '162', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1222', '1428', '84', '87', '159', '193', '275', '1089', '1130', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']"
Filtering,GUI_States,NO,GUI_States,None,2,1.34375,32,33,0.2625,0.4,0.4,32,0.3541666666666667,0.4,0.4,0.37249999999999994,0.33125,0.2767708333333333,"['8', '18', '19', '53', '117', '128', '130', '135', '206', '1202', '1205', '1224', '1299', '1399', '1481', '162', '192', '199', '200', '1228', '1563', '1428', '1089', '1130', '1402', '201', '1096', '1146', '1151', '1223', '1406', '1150']"
Filtering,GUI_States,NO,GUI_States,None,3,1.4411764705882353,34,35,0.2875,0.425,0.425,34,0.37916666666666665,0.425,0.425,0.3975,0.34791666666666665,0.2743898809523809,"['8', '18', '19', '53', '117', '128', '130', '135', '206', '1202', '1205', '1224', '1299', '1399', '1481', '162', '192', '199', '200', '1228', '1563', '11', '227', '1428', '1089', '1130', '1402', '201', '1096', '1146', '1151', '1223', '1406', '1150']"
Filtering,GUI_States,NO,GUI_States,None,4,1.5277777777777777,36,38,0.2875,0.45,0.45,36,0.3958333333333333,0.45,0.45,0.4175,0.3572916666666667,0.28793154761904766,"['8', '18', '19', '53', '117', '128', '130', '135', '206', '256', '1202', '1205', '1224', '1299', '1399', '1430', '1481', '162', '192', '199', '200', '1228', '1563', '11', '227', '1428', '1089', '1130', '1402', '201', '1096', '1146', '1151', '1223', '1406', '1150']"
Filtering,Interacted_GUI_Component_IDs,NO,GUI_States,None,2,7.222222222222222,18,18,0.1375,0.1875,0.2,16,0.17500000000000002,0.2,0.2,0.185,0.16259451415701415,0.13966296653796656,"['18', '19', '206', '256', '1202', '1224', '1399', '162', '1563', '1568', '1428', '159', '1130', '201', '1223', '1406']"
Filtering,Interacted_GUI_Component_IDs,NO,GUI_States,None,3,5.181818181818182,33,43,0.2625,0.35,0.375,30,0.32916666666666666,0.3875,0.3875,0.3525,0.3048861808236808,0.25470450919669674,"['18', '19', '129', '206', '256', '1202', '1205', '1207', '1215', '1224', '1399', '76', '160', '162', '192', '1563', '1568', '11', '227', '1213', '1428', '159', '275', '1130', '201', '1147', '1223', '1645', '110', '1406']"
Filtering,Interacted_GUI_Component_IDs,NO,GUI_States,None,4,4.888888888888889,36,46,0.3,0.3875,0.4125,33,0.3666666666666667,0.425,0.425,0.39,0.3422373712998713,0.2816390330062205,"['18', '19', '53', '129', '206', '256', '1202', '1205', '1207', '1215', '1224', '1399', '76', '160', '162', '192', '200', '1563', '1568', '11', '227', '1213', '1428', '159', '193', '275', '1130', '201', '1147', '1223', '1645', '110', '1406']"
Filtering,GUI_State_and_Interacted_GUI_Component_IDs,NO,GUI_States,None,2,4.378378378378378,37,38,0.275,0.425,0.4375,35,0.37916666666666665,0.4375,0.4375,0.4025,0.3421778474903475,0.28851713320463324,"['8', '18', '19', '53', '117', '128', '130', '135', '206', '256', '1202', '1205', '1224', '1299', '1399', '1481', '162', '192', '199', '200', '1228', '1563', '1568', '1428', '159', '1089', '1130', '1402', '201', '1096', '1146', '1151', '1223', '1406', '1150']"
Filtering,GUI_State_and_Interacted_GUI_Component_IDs,NO,GUI_States,None,3,4.08,50,62,0.375,0.5625,0.5875,47,0.5083333333333333,0.6,0.6,0.545,0.45480605261855256,0.38856535321379065,"['8', '18', '19', '53', '117', '128', '129', '130', '135', '206', '256', '1202', '1205', '1207', '1215', '1224', '1299', '1399', '1481', '76', '160', '162', '192', '199', '200', '1228', '1563', '1568', '11', '227', '1213', '1428', '159', '275', '1089', '1130', '1402', '201', '1096', '1146', '1147', '1151', '1223', '1645', '110', '1406', '1150']"
Filtering,GUI_State_and_Interacted_GUI_Component_IDs,NO,GUI_States,None,4,4.076923076923077,52,65,0.3875,0.5875,0.6125,49,0.5291666666666667,0.625,0.625,0.5675000000000001,0.46967784749034747,0.39718714808558553,"['8', '18', '19', '53', '117', '128', '129', '130', '135', '206', '256', '1202', '1205', '1207', '1215', '1224', '1299', '1399', '1430', '1481', '76', '160', '162', '192', '199', '200', '1228', '1563', '1568', '11', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '201', '1096', '1146', '1147', '1151', '1223', '1645', '110', '1406', '1150']"
Filtering,All_GUI_Component_IDs,NO,GUI_States,None,2,7.025,80,129,0.4125,0.7875,0.8375,67,0.6791666666666667,0.925,0.9375,0.78,0.5639547563547563,0.4904046423285012,"['2', '8', '10', '18', '19', '44', '53', '128', '129', '130', '135', '191', '206', '209', '1073', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '84', '87', '159', '193', '275', '1089', '1130', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']"
Filtering,All_GUI_Component_IDs,NO,GUI_States,None,3,6.5125,80,130,0.425,0.775,0.85,68,0.6833333333333332,0.9375,0.95,0.7875,0.5694004218004218,0.4937590137800659,"['2', '8', '10', '18', '19', '44', '53', '128', '129', '130', '135', '191', '206', '209', '1073', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1222', '1428', '84', '87', '159', '193', '275', '1089', '1130', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']"
Filtering,All_GUI_Component_IDs,NO,GUI_States,None,4,6.4875,80,130,0.425,0.775,0.8625,69,0.6875,0.9375,0.95,0.79,0.5706463633588633,0.4954291782629031,"['2', '8', '10', '18', '19', '44', '53', '128', '129', '130', '135', '191', '206', '209', '256', '1073', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1222', '1428', '84', '87', '159', '193', '275', '1089', '1130', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']"
Filtering,GUI_State_and_All_GUI_Component_IDs,NO,GUI_States,None,2,7.025,80,129,0.4125,0.7875,0.8375,67,0.6791666666666667,0.925,0.9375,0.78,0.5639547563547563,0.4904046423285012,"['2', '8', '10', '18', '19', '44', '53', '128', '129', '130', '135', '191', '206', '209', '1073', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '84', '87', '159', '193', '275', '1089', '1130', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']"
Filtering,GUI_State_and_All_GUI_Component_IDs,NO,GUI_States,None,3,6.5125,80,130,0.425,0.775,0.85,68,0.6833333333333332,0.9375,0.95,0.7875,0.5694004218004218,0.4937590137800659,"['2', '8', '10', '18', '19', '44', '53', '128', '129', '130', '135', '191', '206', '209', '1073', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1222', '1428', '84', '87', '159', '193', '275', '1089', '1130', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']"
Filtering,GUI_State_and_All_GUI_Component_IDs,NO,GUI_States,None,4,6.4875,80,131,0.425,0.775,0.8625,69,0.6875,0.9375,0.95,0.79,0.5706463633588633,0.49721489254861745,"['2', '8', '10', '18', '19', '44', '53', '128', '129', '130', '135', '191', '206', '209', '256', '1073', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1222', '1428', '84', '87', '159', '193', '275', '1089', '1130', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']"
Filtering,GUI_States,NO,Interacted_GUI_Component_IDs,None,2,1.3125,32,33,0.275,0.4,0.4,32,0.3583333333333334,0.4,0.4,0.375,0.3375,0.27989583333333334,"['8', '18', '19', '53', '117', '128', '130', '135', '206', '1202', '1205', '1224', '1299', '1399', '1481', '162', '192', '199', '200', '1228', '1563', '1428', '1089', '1130', '1402', '201', '1096', '1146', '1151', '1223', '1406', '1150']"
Filtering,GUI_States,NO,Interacted_GUI_Component_IDs,None,3,1.3529411764705883,34,35,0.3,0.425,0.425,34,0.3833333333333333,0.425,0.425,0.4,0.3583333333333333,0.28063988095238096,"['8', '18', '19', '53', '117', '128', '130', '135', '206', '1202', '1205', '1224', '1299', '1399', '1481', '162', '192', '199', '200', '1228', '1563', '11', '227', '1428', '1089', '1130', '1402', '201', '1096', '1146', '1151', '1223', '1406', '1150']"
Filtering,GUI_States,NO,Interacted_GUI_Component_IDs,None,4,1.5,36,38,0.2875,0.45,0.45,36,0.3958333333333333,0.45,0.45,0.4175,0.359375,0.2900148809523809,"['8', '18', '19', '53', '117', '128', '130', '135', '206', '256', '1202', '1205', '1224', '1299', '1399', '1430', '1481', '162', '192', '199', '200', '1228', '1563', '11', '227', '1428', '1089', '1130', '1402', '201', '1096', '1146', '1151', '1223', '1406', '1150']"
Filtering,Interacted_GUI_Component_IDs,NO,Interacted_GUI_Component_IDs,None,2,7.166666666666667,18,18,0.1375,0.1875,0.2,16,0.17500000000000002,0.2,0.2,0.185,0.16179259616759617,0.13885278135278134,"['18', '19', '206', '256', '1202', '1224', '1399', '162', '1563', '1568', '1428', '159', '1130', '201', '1223', '1406']"
Filtering,Interacted_GUI_Component_IDs,NO,Interacted_GUI_Component_IDs,None,3,5.212121212121212,33,43,0.2625,0.35,0.3625,29,0.325,0.3875,0.3875,0.35,0.3038904982654983,0.2549245177760803,"['18', '19', '129', '206', '256', '1202', '1205', '1207', '1215', '1224', '1399', '76', '160', '162', '192', '1563', '1568', '11', '227', '1213', '1428', '159', '275', '1130', '201', '1147', '1223', '1645', '1406']"
Filtering,Interacted_GUI_Component_IDs,NO,Interacted_GUI_Component_IDs,None,4,4.916666666666667,36,46,0.3,0.3875,0.4,32,0.3625,0.425,0.425,0.3875,0.34126229313729317,0.2821400626478751,"['18', '19', '53', '129', '206', '256', '1202', '1205', '1207', '1215', '1224', '1399', '76', '160', '162', '192', '200', '1563', '1568', '11', '227', '1213', '1428', '159', '193', '275', '1130', '201', '1147', '1223', '1645', '1406']"
Filtering,GUI_State_and_Interacted_GUI_Component_IDs,NO,Interacted_GUI_Component_IDs,None,2,4.45945945945946,37,38,0.2875,0.4125,0.4375,35,0.37916666666666665,0.4375,0.4375,0.4025,0.3463759295009295,0.28958194801944803,"['8', '18', '19', '53', '117', '128', '130', '135', '206', '256', '1202', '1205', '1224', '1299', '1399', '1481', '162', '192', '199', '200', '1228', '1563', '1568', '1428', '159', '1089', '1130', '1402', '201', '1096', '1146', '1151', '1223', '1406', '1150']"
Filtering,GUI_State_and_Interacted_GUI_Component_IDs,NO,Interacted_GUI_Component_IDs,None,3,4.08,50,62,0.375,0.5625,0.575,46,0.5041666666666667,0.6,0.6,0.5425,0.45430716493216494,0.38636548999830245,"['8', '18', '19', '53', '117', '128', '129', '130', '135', '206', '256', '1202', '1205', '1207', '1215', '1224', '1299', '1399', '1481', '76', '160', '162', '192', '199', '200', '1228', '1563', '1568', '11', '227', '1213', '1428', '159', '275', '1089', '1130', '1402', '201', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1150']"
Filtering,GUI_State_and_Interacted_GUI_Component_IDs,NO,Interacted_GUI_Component_IDs,None,4,4.096153846153846,52,65,0.375,0.5875,0.6,48,0.5208333333333334,0.625,0.625,0.5625,0.4629289598039598,0.39208549915581165,"['8', '18', '19', '53', '117', '128', '129', '130', '135', '206', '256', '1202', '1205', '1207', '1215', '1224', '1299', '1399', '1430', '1481', '76', '160', '162', '192', '199', '200', '1228', '1563', '1568', '11', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '201', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1150']"
Filtering,All_GUI_Component_IDs,NO,Interacted_GUI_Component_IDs,None,2,6.9875,80,129,0.425,0.775,0.85,68,0.6833333333333332,0.9125,0.9125,0.775,0.57515586282416,0.4991084492677712,"['2', '8', '10', '18', '19', '44', '53', '128', '129', '130', '135', '191', '206', '209', '1073', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1445', '1481', '76', '92', '158', '160', '162', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '84', '87', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']"
Filtering,All_GUI_Component_IDs,NO,Interacted_GUI_Component_IDs,None,3,6.5125,80,130,0.4125,0.775,0.875,70,0.6875,0.9375,0.9375,0.7875,0.5745316160863794,0.4991667725476711,"['2', '8', '10', '18', '19', '44', '53', '128', '129', '130', '135', '191', '206', '209', '1073', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1445', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1222', '1428', '84', '87', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']"
Filtering,All_GUI_Component_IDs,NO,Interacted_GUI_Component_IDs,None,4,6.525,80,130,0.4125,0.775,0.85,68,0.6791666666666667,0.925,0.95,0.7825000000000001,0.572543142729921,0.49815770803925774,"['2', '8', '10', '18', '19', '44', '53', '128', '129', '130', '135', '191', '206', '209', '1073', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1445', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1222', '1428', '84', '87', '159', '193', '275', '1089', '1130', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1150']"
Filtering,GUI_State_and_All_GUI_Component_IDs,NO,Interacted_GUI_Component_IDs,None,2,6.9875,80,129,0.425,0.775,0.85,68,0.6833333333333332,0.9125,0.9125,0.775,0.57515586282416,0.4991084492677712,"['2', '8', '10', '18', '19', '44', '53', '128', '129', '130', '135', '191', '206', '209', '1073', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1445', '1481', '76', '92', '158', '160', '162', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '84', '87', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']"
Filtering,GUI_State_and_All_GUI_Component_IDs,NO,Interacted_GUI_Component_IDs,None,3,6.5125,80,130,0.4125,0.775,0.875,70,0.6875,0.9375,0.9375,0.7875,0.5745316160863794,0.4991667725476711,"['2', '8', '10', '18', '19', '44', '53', '128', '129', '130', '135', '191', '206', '209', '1073', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1445', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1222', '1428', '84', '87', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']"
Filtering,GUI_State_and_All_GUI_Component_IDs,NO,Interacted_GUI_Component_IDs,None,4,6.525,80,131,0.4125,0.775,0.85,68,0.6791666666666667,0.925,0.95,0.7825000000000001,0.572543142729921,0.49972020803925776,"['2', '8', '10', '18', '19', '44', '53', '128', '129', '130', '135', '191', '206', '209', '1073', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1445', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1222', '1428', '84', '87', '159', '193', '275', '1089', '1130', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1150']"
Filtering,GUI_States,NO,GUI_State_and_Interacted_GUI_Component_IDs,None,2,1.34375,32,33,0.2625,0.4,0.4,32,0.3541666666666667,0.4,0.4,0.37249999999999994,0.33125,0.2767708333333333,"['8', '18', '19', '53', '117', '128', '130', '135', '206', '1202', '1205', '1224', '1299', '1399', '1481', '162', '192', '199', '200', '1228', '1563', '1428', '1089', '1130', '1402', '201', '1096', '1146', '1151', '1223', '1406', '1150']"
Filtering,GUI_States,NO,GUI_State_and_Interacted_GUI_Component_IDs,None,3,1.411764705882353,34,35,0.2875,0.425,0.425,34,0.37916666666666665,0.425,0.425,0.3975,0.35,0.27647321428571425,"['8', '18', '19', '53', '117', '128', '130', '135', '206', '1202', '1205', '1224', '1299', '1399', '1481', '162', '192', '199', '200', '1228', '1563', '11', '227', '1428', '1089', '1130', '1402', '201', '1096', '1146', '1151', '1223', '1406', '1150']"
Filtering,GUI_States,NO,GUI_State_and_Interacted_GUI_Component_IDs,None,4,1.5,36,38,0.2875,0.45,0.45,36,0.3958333333333333,0.45,0.45,0.4175,0.359375,0.2900148809523809,"['8', '18', '19', '53', '117', '128', '130', '135', '206', '256', '1202', '1205', '1224', '1299', '1399', '1430', '1481', '162', '192', '199', '200', '1228', '1563', '11', '227', '1428', '1089', '1130', '1402', '201', '1096', '1146', '1151', '1223', '1406', '1150']"
Filtering,Interacted_GUI_Component_IDs,NO,GUI_State_and_Interacted_GUI_Component_IDs,None,2,7.277777777777778,18,18,0.1375,0.1875,0.2,16,0.17500000000000002,0.2,0.2,0.185,0.16257912006834419,0.13965526949363155,"['18', '19', '206', '256', '1202', '1224', '1399', '162', '1563', '1568', '1428', '159', '1130', '201', '1223', '1406']"
Filtering,Interacted_GUI_Component_IDs,NO,GUI_State_and_Interacted_GUI_Component_IDs,None,3,5.212121212121212,33,43,0.2625,0.35,0.3625,29,0.325,0.3875,0.3875,0.35,0.3053821503713745,0.25520817578872534,"['18', '19', '129', '206', '256', '1202', '1205', '1207', '1215', '1224', '1399', '76', '160', '162', '192', '1563', '1568', '11', '227', '1213', '1428', '159', '275', '1130', '201', '1147', '1223', '1645', '1406']"
Filtering,Interacted_GUI_Component_IDs,NO,GUI_State_and_Interacted_GUI_Component_IDs,None,4,4.944444444444445,36,46,0.3,0.3875,0.4,32,0.3625,0.425,0.425,0.3875,0.3426738170380412,0.2826040091220587,"['18', '19', '53', '129', '206', '256', '1202', '1205', '1207', '1215', '1224', '1399', '76', '160', '162', '192', '200', '1563', '1568', '11', '227', '1213', '1428', '159', '193', '275', '1130', '201', '1147', '1223', '1645', '1406']"
