Task,GUI Info for Filtering,GUI Info for Boosting,GUI Info for Query Expansion,GUI Info for Query Replacement,Number of Screens,Avg Best Ranks,Number of Identified Bugs,Number of identified buggy files,Hit@1,Hit@5,Hit@10,Number of hits@10,Avg Hit@10,Hit@15,Hit@20,Avg Hit@20,MRR,MAP,HIT@10 List
Boosting,NO,GUI_State_and_All_GUI_Component_IDs,None,None,3,10.325,80,142,0.2375,0.5875,0.7375,59,0.5208333333333334,0.825,0.8625,0.65,0.40027812397874074,0.35338696693723276,"['2', '10', '18', '19', '44', '53', '117', '128', '130', '191', '209', '1202', '1205', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1445', '1481', '92', '158', '160', '162', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '71', '201', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '1640', '1150']"
Boosting,NO,GUI_State_and_All_GUI_Component_IDs,None,None,4,10.35,80,142,0.2375,0.575,0.7375,59,0.5166666666666667,0.825,0.8625,0.6475,0.3998604696382435,0.3534536669350036,"['2', '10', '18', '19', '44', '53', '117', '128', '130', '191', '209', '1202', '1205', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1445', '1481', '92', '158', '160', '162', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '71', '201', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '1640', '1150']"
Boosting,NO,GUI_States,GUI_States,None,2,11.175,80,142,0.2625,0.7125,0.7625,61,0.5791666666666667,0.8,0.85,0.6775,0.4531982229679469,0.4109491791385726,"['2', '8', '10', '18', '19', '44', '53', '117', '128', '130', '135', '191', '206', '1202', '1205', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '1640', '1150']"
Boosting,NO,GUI_States,GUI_States,None,3,11.0625,80,142,0.2625,0.725,0.775,62,0.5875,0.8,0.85,0.6825,0.4588628979527417,0.409798600140615,"['2', '8', '10', '18', '19', '44', '53', '117', '128', '130', '135', '191', '206', '1202', '1205', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '1640', '1150']"
Boosting,NO,GUI_States,GUI_States,None,4,10.9125,80,142,0.2625,0.7375,0.7875,63,0.5958333333333333,0.8125,0.85,0.6900000000000001,0.45712678684163066,0.41257807624565485,"['2', '8', '10', '18', '19', '44', '53', '117', '128', '130', '135', '191', '206', '256', '1202', '1205', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '1640', '1150']"
Boosting,NO,Interacted_GUI_Component_IDs,GUI_States,None,2,12.9625,80,142,0.2125,0.5625,0.7125,57,0.49583333333333335,0.775,0.8,0.6125,0.36935518591532557,0.3342726210205689,"['2', '18', '19', '44', '53', '117', '128', '130', '191', '206', '1202', '1205', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '92', '158', '160', '162', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '71', '201', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '1640', '1150']"
Boosting,NO,Interacted_GUI_Component_IDs,GUI_States,None,3,11.5125,80,142,0.2875,0.625,0.775,62,0.5625,0.8125,0.8375,0.6675,0.4379057866568939,0.39272869922189835,"['2', '18', '19', '44', '53', '117', '128', '129', '130', '135', '191', '206', '1202', '1205', '1207', '1214', '1215', '1224', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '71', '201', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '45', '1640', '1150']"
Boosting,NO,Interacted_GUI_Component_IDs,GUI_States,None,4,11.7625,80,142,0.2625,0.625,0.775,62,0.5541666666666667,0.8125,0.8375,0.6625,0.42130315916614514,0.384720052198489,"['2', '18', '19', '44', '53', '117', '128', '129', '130', '135', '191', '206', '1202', '1205', '1207', '1214', '1215', '1224', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '71', '201', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '45', '1640', '1150']"
Boosting,NO,GUI_State_and_Interacted_GUI_Component_IDs,GUI_States,None,2,11.425,80,142,0.25,0.6625,0.75,60,0.5541666666666667,0.8,0.8375,0.66,0.42014487389619,0.38298465749584476,"['2', '8', '18', '19', '44', '53', '117', '128', '130', '135', '191', '206', '1202', '1205', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '1640', '1150']"
Boosting,NO,GUI_State_and_Interacted_GUI_Component_IDs,GUI_States,None,3,10.325,80,142,0.3,0.7125,0.8125,65,0.6083333333333333,0.8375,0.8625,0.7050000000000001,0.4732465648985816,0.42997695493559773,"['2', '8', '18', '19', '44', '53', '117', '128', '129', '130', '135', '191', '206', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '45', '1640', '1150']"
Boosting,NO,GUI_State_and_Interacted_GUI_Component_IDs,GUI_States,None,4,10.625,80,142,0.275,0.7,0.8125,65,0.5958333333333333,0.8375,0.8625,0.6975,0.45088586671835973,0.4135294755432161,"['2', '8', '18', '19', '44', '53', '117', '128', '129', '130', '135', '191', '206', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '45', '1640', '1150']"
Boosting,NO,All_GUI_Component_IDs,GUI_States,None,2,10.65,80,142,0.225,0.575,0.7375,59,0.5125000000000001,0.7875,0.8375,0.6325000000000001,0.39004648504019557,0.3454533862530728,"['2', '10', '18', '19', '44', '53', '117', '128', '130', '135', '191', '1202', '1205', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '92', '158', '160', '162', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '1640', '1150']"
Boosting,NO,All_GUI_Component_IDs,GUI_States,None,3,10.6375,80,142,0.225,0.6125,0.725,58,0.5208333333333334,0.775,0.85,0.6375,0.394240714831281,0.34902923285306164,"['2', '10', '18', '19', '44', '53', '117', '128', '130', '135', '191', '1202', '1205', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '92', '158', '160', '162', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '71', '201', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '1640', '1150']"
Boosting,NO,All_GUI_Component_IDs,GUI_States,None,4,10.625,80,142,0.2375,0.6,0.725,58,0.5208333333333334,0.775,0.85,0.6375,0.39864040643702386,0.3499803582776307,"['2', '10', '18', '19', '44', '53', '117', '128', '130', '135', '191', '1202', '1205', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '92', '158', '160', '162', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '71', '201', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '1640', '1150']"
Boosting,NO,GUI_State_and_All_GUI_Component_IDs,GUI_States,None,2,10.65,80,142,0.225,0.575,0.7375,59,0.5125000000000001,0.7875,0.8375,0.6325000000000001,0.39004648504019557,0.3454533862530728,"['2', '10', '18', '19', '44', '53', '117', '128', '130', '135', '191', '1202', '1205', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '92', '158', '160', '162', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '1640', '1150']"
Boosting,NO,GUI_State_and_All_GUI_Component_IDs,GUI_States,None,3,10.6375,80,142,0.225,0.6125,0.725,58,0.5208333333333334,0.775,0.85,0.6375,0.394240714831281,0.34902923285306164,"['2', '10', '18', '19', '44', '53', '117', '128', '130', '135', '191', '1202', '1205', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '92', '158', '160', '162', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '71', '201', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '1640', '1150']"
Boosting,NO,GUI_State_and_All_GUI_Component_IDs,GUI_States,None,4,10.625,80,142,0.2375,0.6,0.725,58,0.5208333333333334,0.775,0.85,0.6375,0.39864040643702386,0.3503593628542897,"['2', '10', '18', '19', '44', '53', '117', '128', '130', '135', '191', '1202', '1205', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '92', '158', '160', '162', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '71', '201', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '1640', '1150']"
Boosting,NO,GUI_States,Interacted_GUI_Component_IDs,None,2,10.9875,80,142,0.275,0.725,0.775,62,0.5916666666666667,0.825,0.85,0.69,0.46095933349193163,0.42029383199828185,"['2', '8', '10', '18', '19', '44', '53', '117', '128', '130', '135', '191', '206', '1202', '1205', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '1640', '1150']"
Boosting,NO,GUI_States,Interacted_GUI_Component_IDs,None,3,10.8,80,142,0.275,0.7375,0.775,62,0.5958333333333333,0.8375,0.8625,0.6975,0.4724494407276234,0.42001897379592634,"['2', '8', '10', '18', '19', '44', '53', '117', '128', '130', '135', '191', '206', '1202', '1205', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '1640', '1150']"
Boosting,NO,GUI_States,Interacted_GUI_Component_IDs,None,4,10.9625,80,142,0.2875,0.75,0.7875,63,0.6083333333333334,0.8375,0.875,0.7075,0.47338594814924584,0.43096207706353373,"['2', '8', '10', '18', '19', '44', '53', '117', '128', '130', '135', '191', '206', '256', '1202', '1205', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '1640', '1150']"
Boosting,NO,Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,2,12.7,80,142,0.2375,0.5875,0.7125,57,0.5125000000000001,0.7875,0.8,0.625,0.38824846576436417,0.35282970836484023,"['2', '18', '19', '44', '53', '117', '128', '130', '191', '206', '256', '1202', '1205', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '92', '158', '160', '162', '199', '200', '1198', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '71', '201', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '1640', '1150']"
Boosting,NO,Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,3,11.3875,80,142,0.3,0.65,0.775,62,0.5750000000000001,0.8375,0.8375,0.6799999999999999,0.4473399095583209,0.4036595360286806,"['2', '18', '19', '44', '53', '117', '128', '129', '130', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '1198', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '71', '201', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '45', '1640', '1150']"
Boosting,NO,Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,4,11.8875,80,142,0.2875,0.625,0.775,62,0.5625,0.8375,0.85,0.675,0.43837171975754075,0.39630499016860526,"['2', '18', '19', '44', '53', '117', '128', '129', '130', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '71', '201', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '45', '1640', '1150']"
Boosting,NO,GUI_State_and_Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,2,11.3,80,142,0.25,0.675,0.775,62,0.5666666666666668,0.8125,0.8375,0.67,0.42480763468038696,0.3901950676400001,"['2', '8', '18', '19', '44', '53', '117', '128', '130', '135', '191', '206', '256', '1202', '1205', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '1640', '1150']"
Boosting,NO,GUI_State_and_Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,3,10.2,80,142,0.3,0.7125,0.825,66,0.6124999999999999,0.85,0.8625,0.71,0.47682411354257237,0.43378230047803507,"['2', '8', '18', '19', '44', '53', '117', '128', '129', '130', '135', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '45', '1640', '1150']"
Boosting,NO,GUI_State_and_Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,4,10.725,80,142,0.3,0.6875,0.8125,65,0.6,0.85,0.875,0.705,0.4734343366705282,0.4290338921548923,"['2', '8', '18', '19', '44', '53', '117', '128', '129', '130', '135', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1402', '71', '201', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '45', '1640', '1150']"
Boosting,NO,All_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,2,10.4875,80,142,0.25,0.5875,0.7375,59,0.525,0.7875,0.8625,0.6450000000000001,0.40759508256891197,0.3569023908422878,"['2', '10', '18', '19', '44', '53', '117', '128', '130', '191', '1073', '1202', '1205', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1445', '1481', '92', '158', '160', '162', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '1640', '1150']"
Boosting,NO,All_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,3,10.4375,80,142,0.2625,0.5875,0.7375,59,0.5291666666666667,0.8,0.8625,0.65,0.4206081934661148,0.36586674483112835,"['2', '10', '18', '19', '44', '53', '117', '128', '130', '135', '191', '1202', '1205', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1445', '1481', '92', '158', '160', '162', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '1640', '1150']"
Boosting,NO,All_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,4,10.4875,80,142,0.25,0.6,0.75,60,0.5333333333333333,0.8,0.875,0.655,0.4216560236816749,0.371970623165938,"['2', '10', '18', '19', '44', '53', '117', '128', '130', '135', '191', '1202', '1205', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1445', '1481', '92', '158', '160', '162', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '1640', '1150']"
Boosting,NO,GUI_State_and_All_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,2,10.4875,80,142,0.25,0.5875,0.7375,59,0.525,0.7875,0.8625,0.6450000000000001,0.40759508256891197,0.3569023908422878,"['2', '10', '18', '19', '44', '53', '117', '128', '130', '191', '1073', '1202', '1205', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1445', '1481', '92', '158', '160', '162', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '1640', '1150']"
Boosting,NO,GUI_State_and_All_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,3,10.4375,80,142,0.2625,0.5875,0.7375,59,0.5291666666666667,0.8,0.8625,0.65,0.4206081934661148,0.36586674483112835,"['2', '10', '18', '19', '44', '53', '117', '128', '130', '135', '191', '1202', '1205', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1445', '1481', '92', '158', '160', '162', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '1640', '1150']"
Boosting,NO,GUI_State_and_All_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,4,10.4875,80,142,0.25,0.6,0.75,60,0.5333333333333333,0.8,0.875,0.655,0.4216560236816749,0.3723969423422571,"['2', '10', '18', '19', '44', '53', '117', '128', '130', '135', '191', '1202', '1205', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1445', '1481', '92', '158', '160', '162', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '1640', '1150']"
Boosting,NO,GUI_States,GUI_State_and_Interacted_GUI_Component_IDs,None,2,11.2375,80,142,0.275,0.7125,0.7625,61,0.5833333333333334,0.8,0.85,0.6799999999999999,0.46126565716750695,0.41403287834319275,"['2', '8', '10', '18', '19', '44', '53', '117', '128', '130', '135', '191', '206', '1202', '1205', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '1640', '1150']"
Boosting,NO,GUI_States,GUI_State_and_Interacted_GUI_Component_IDs,None,3,11.1,80,142,0.2625,0.7375,0.775,62,0.5916666666666667,0.8125,0.85,0.6875,0.4653689989336801,0.41461091641603887,"['2', '8', '10', '18', '19', '44', '53', '117', '128', '130', '135', '191', '206', '1202', '1205', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '1640', '1150']"
Boosting,NO,GUI_States,GUI_State_and_Interacted_GUI_Component_IDs,None,4,11.1625,80,142,0.25,0.75,0.7875,63,0.5958333333333333,0.825,0.85,0.6925,0.4581874561481641,0.41739915336027195,"['2', '8', '10', '18', '19', '44', '53', '117', '128', '130', '135', '191', '206', '256', '1202', '1205', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '1640', '1150']"
Boosting,NO,Interacted_GUI_Component_IDs,GUI_State_and_Interacted_GUI_Component_IDs,None,2,12.825,80,142,0.2125,0.55,0.7,56,0.4875,0.7625,0.8,0.6049999999999999,0.37363964049026366,0.33610353677781984,"['2', '18', '19', '44', '53', '117', '128', '130', '191', '206', '1202', '1205', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '92', '158', '160', '162', '199', '200', '1198', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '71', '201', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '1640', '1150']"
Boosting,NO,Interacted_GUI_Component_IDs,GUI_State_and_Interacted_GUI_Component_IDs,None,3,11.375,80,142,0.2875,0.6375,0.775,62,0.5666666666666667,0.825,0.8375,0.6725,0.4449541318615641,0.3971264248075391,"['2', '18', '19', '44', '53', '117', '128', '129', '130', '135', '191', '206', '1202', '1205', '1207', '1214', '1215', '1224', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '71', '201', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '45', '1640', '1150']"
Boosting,NO,Interacted_GUI_Component_IDs,GUI_State_and_Interacted_GUI_Component_IDs,None,4,11.925,80,142,0.2625,0.6125,0.775,62,0.5499999999999999,0.825,0.8375,0.6624999999999999,0.42858721006600575,0.38973490421305085,"['2', '18', '19', '44', '53', '117', '128', '129', '130', '135', '191', '206', '1202', '1205', '1207', '1214', '1215', '1224', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '71', '201', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '45', '1640', '1150']"
Boosting,NO,GUI_State_and_Interacted_GUI_Component_IDs,GUI_State_and_Interacted_GUI_Component_IDs,None,2,11.4625,80,142,0.2625,0.6625,0.75,60,0.5583333333333333,0.8,0.8375,0.6625,0.42778745024955356,0.3865729795353314,"['2', '8', '18', '19', '44', '53', '117', '128', '130', '135', '191', '206', '1202', '1205', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '1640', '1150']"
Boosting,NO,GUI_State_and_Interacted_GUI_Component_IDs,GUI_State_and_Interacted_GUI_Component_IDs,None,3,10.35,80,142,0.3,0.7125,0.8125,65,0.6083333333333333,0.8375,0.8625,0.7050000000000001,0.47631663782276057,0.43074788319439905,"['2', '8', '18', '19', '44', '53', '117', '128', '129', '130', '135', '191', '206', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '45', '1640', '1150']"
Boosting,NO,GUI_State_and_Interacted_GUI_Component_IDs,GUI_State_and_Interacted_GUI_Component_IDs,None,4,10.9,80,142,0.275,0.6875,0.8125,65,0.5916666666666667,0.8375,0.8625,0.695,0.4566800351308558,0.41866346108404173,"['2', '8', '18', '19', '44', '53', '117', '128', '129', '130', '135', '191', '206', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '45', '1640', '1150']"
Boosting,NO,All_GUI_Component_IDs,GUI_State_and_Interacted_GUI_Component_IDs,None,2,10.55,80,142,0.225,0.5625,0.725,58,0.5041666666666667,0.7875,0.8625,0.6325,0.3945756373762831,0.3461638202889694,"['2', '10', '18', '19', '44', '53', '117', '128', '130', '135', '191', '1202', '1205', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '92', '158', '160', '162', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '110', '168', '1406', '1640', '1150']"
