Bug_Id,File,Filenames_Store_File,Stored
1150,com/android/gpstest/HelpActivity.java,../data/FilteringBoostingFileNames-round7/Screen-3/Corpus-GUI_State_and_Interacted_GUI_Component_IDs/Files_In_Corpus.csv,Exist
