Bug Report ID,#Files (.java),Ranks,Ranked Buggy Files,Ranks (Unsorted)
1096,144,[],[],[]
1146,32,[],[],[]
1147,12,[5],['bug-1147/GPSTest/src/main/java/com/android/gpstest/NavigationDrawerFragment.java'],[5]
1151,11,[5],['bug-1151/GPSTest/src/main/java/com/android/gpstest/GpsTestActivity.java'],[5]
1223,87,[],[],[]
1645,10,[1],['bug-1645/app/src/main/java/com/german_software_engineers/trainerapp/ExerciseDialog.java'],[1]
106,104,[61],['bug-106/app/src/main/java/com/poupa/vinylmusicplayer/util/FileUtil.java'],[61]
110,177,[64],['bug-110/app/src/main/java/com/poupa/vinylmusicplayer/provider/Discography.java'],[64]
168,179,[],[],[]
271,50,[14],['bug-271/app/src/main/java/com/beemdevelopment/aegis/ui/views/TotpProgressBar.java'],[14]
