bugID,filename,rank,score
53,net.gsantner.markor.activity.MainActivity.java,0,0.8
53,net.gsantner.markor.activity.DocumentEditFragment.java,1,0.5180699
53,net.gsantner.markor.util.AppSettings.java,2,0.4978943
53,net.gsantner.opoc.ui.FilesystemViewerFragment.java,3,0.49490467
53,net.gsantner.opoc.ui.FilesystemViewerDialog.java,4,0.4020438
53,net.gsantner.markor.activity.SettingsActivity.java,5,0.38920227
53,net.gsantner.markor.ui.SearchOrCustomTextDialogCreator.java,6,0.36995623
53,net.gsantner.markor.activity.DocumentShareIntoFragment.java,7,0.36711714
53,net.gsantner.markor.activity.DocumentActivity.java,8,0.32441467
53,net.gsantner.opoc.ui.FilesystemViewerData.java,9,0.3060948
53,net.gsantner.markor.ui.hleditor.TextActions.java,10,0.28847346
53,net.gsantner.opoc.util.ActivityUtils.java,11,0.26412752
53,net.gsantner.opoc.ui.FilesystemViewerAdapter.java,12,0.25531518
53,net.gsantner.opoc.util.TextViewUndoRedo.java,13,0.24659324
53,net.gsantner.markor.format.TextFormat.java,14,0.24321477
53,net.gsantner.markor.format.todotxt.TodoTxtTextActions.java,15,0.24067102
53,other.writeily.widget.WrMarkorWidgetProvider.java,16,0.23501515
53,net.gsantner.opoc.util.ShareUtil.java,17,0.23042496
53,net.gsantner.markor.format.markdown.MarkdownTextActions.java,18,0.23019715
53,net.gsantner.opoc.activity.GsActivityBase.java,19,0.2287008
53,net.gsantner.markor.activity.IntroActivity.java,20,0.22211933
53,net.gsantner.markor.util.MarkorWebViewClient.java,21,0.22068441
53,net.gsantner.markor.App.java,22,0.21660016
53,net.gsantner.markor.activity.ActionOrderActivity.java,23,0.21306406
53,net.gsantner.opoc.util.ContextUtils.java,24,0.21023594
53,other.writeily.ui.WrRenameDialog.java,25,0.20891912
53,net.gsantner.markor.format.todotxt.TodoTxtHighlighter.java,26,0.20808963
53,other.writeily.ui.WrFilesystemListAdapter.java,27,0.2049369
53,net.gsantner.opoc.ui.SearchOrCustomTextDialog.java,28,0.20342104
53,net.gsantner.markor.activity.AppActivityBase.java,29,0.19455747
53,net.gsantner.markor.format.markdown.MarkdownTextConverter.java,30,0.18480551
53,net.gsantner.opoc.preference.GsPreferenceFragmentCompat.java,31,0.17794265
53,other.writeily.widget.WrWidgetConfigure.java,32,0.16891278
53,net.gsantner.markor.ui.NewFileDialog.java,33,0.16790281
53,net.gsantner.opoc.activity.GsFragmentBase.java,34,0.16305868
53,net.gsantner.markor.ui.FileInfoDialog.java,35,0.15973228
53,net.gsantner.markor.ui.FilesystemViewerCreator.java,36,0.15893558
53,net.gsantner.markor.format.general.CommonTextActions.java,37,0.1581543
53,net.gsantner.markor.util.DocumentIO.java,38,0.1549783
53,net.gsantner.markor.ui.hleditor.Highlighter.java,39,0.14892131
53,net.gsantner.markor.format.markdown.MarkdownHighlighter.java,40,0.14223753
53,net.gsantner.markor.format.plaintext.PlaintextTextActions.java,41,0.14083755
53,net.gsantner.markor.activity.openeditor.OpenEditorActivity.java,42,0.14063734
53,net.gsantner.markor.activity.openeditor.OpenEditorTodoActivity.java,43,0.13998981
53,other.com.flask.colorpicker.ColorPickerPreference.java,44,0.13505514
53,net.gsantner.opoc.util.CoolExperimentalStuff.java,45,0.13415109
53,net.gsantner.markor.format.todotxt.TodoTxtTextConverter.java,46,0.13033275
53,net.gsantner.markor.activity.MoreFragment.java,47,0.12389964
53,net.gsantner.markor.util.ShortcutUtils.java,48,0.12243997
53,other.writeily.widget.WrFilesWidgetFactory.java,49,0.122149624
53,net.gsantner.markor.ui.AttachImageOrLinkDialog.java,50,0.12104511
53,net.gsantner.markor.activity.MoreInfoFragment.java,51,0.120260395
53,other.so.AndroidBug5497Workaround.java,52,0.118716374
53,net.gsantner.markor.format.TextConverter.java,53,0.1155054
53,other.writeily.format.markdown.WrMarkdownHeaderSpanCreator.java,54,0.115175925
53,net.gsantner.markor.model.Document.java,55,0.11389841
53,net.gsantner.markor.activity.openeditor.OpenEditorQuickNoteActivity.java,56,0.11371942
53,net.gsantner.markor.format.plaintext.PlaintextConverter.java,57,0.11281158
53,net.gsantner.opoc.format.todotxt.SttCommander.java,58,0.106804624
53,net.gsantner.markor.ui.DraggableScrollbarScrollView.java,59,0.102872506
53,net.gsantner.markor.format.markdown.MarkdownAutoFormat.java,60,0.10003169
53,net.gsantner.markor.util.ContextUtils.java,61,0.09996804
53,net.gsantner.markor.ui.DraggableScrollbarWebView.java,62,0.099935286
53,net.gsantner.opoc.format.todotxt.TodoTxtFileRecognitionTests.java,63,0.09890985
53,net.gsantner.opoc.util.FileUtils.java,64,0.098332904
53,net.gsantner.opoc.ui.MenuItemIdDummy.java,65,0.09167056
53,other.writeily.ui.WrConfirmDialog.java,66,0.09062891
53,net.gsantner.markor.model.DocumentTest.java,67,0.08924336
53,net.gsantner.markor.util.ShareUtil.java,68,0.08676927
53,net.gsantner.markor.format.plaintext.PlaintextHighlighter.java,69,0.085483156
53,net.gsantner.markor.format.general.BackgroundParagraphSpan.java,70,0.08522423
53,net.gsantner.markor.format.markdown.MarkdownHighlighterPatternOrderedListTest.java,71,0.07822085
53,net.gsantner.markor.format.general.DatetimeFormatDialog.java,72,0.07675102
53,other.writeily.model.WrMarkorSingleton.java,73,0.07638093
53,net.gsantner.markor.format.keyvalue.KeyValueHighlighter.java,74,0.07533172
53,other.writeily.MarkdownHighlighterPatternTest.java,75,0.07454203
53,net.gsantner.markor.util.PermissionChecker.java,76,0.07103588
53,net.gsantner.markor.util.ActivityUtils.java,77,0.06699382
53,net.gsantner.markor.ui.hleditor.HighlightingEditor.java,78,0.064951986
53,other.de.stanetz.jpencconverter.PasswordStore.java,79,0.06413219
53,net.gsantner.markor.util.AppCast.java,80,0.060107153
53,net.gsantner.markor.format.todotxt.TodoTxtAutoFormat.java,81,0.05877581
53,net.gsantner.opoc.ui.AndroidSpinnerOnItemSelectedAdapter.java,82,0.056298174
53,net.gsantner.markor.format.markdown.MarkdownHighlighterPatternListTest.java,83,0.054389913
53,net.gsantner.markor.format.general.FilledBackgroundParagraphSpan.java,84,0.05304733
53,net.gsantner.markor.activity.DocumentRelayActivity.java,85,0.043943495
53,net.gsantner.markor.format.markdown.ListHandler.java,86,0.03961467
53,net.gsantner.opoc.format.markdown.SimpleMarkdownParser.java,87,0.03733739
53,other.de.stanetz.jpencconverter.JavaPasswordbasedCryption.java,88,0.036751207
53,net.gsantner.opoc.ui.AudioRecordOmDialog.java,89,0.036526076
53,net.gsantner.opoc.format.todotxt.SttCommanderTests.java,90,0.03599268
53,net.gsantner.markor.format.markdown.MarkdownHighlighterPatternItalicTest.java,91,0.035983894
53,net.gsantner.markor.format.todotxt.TodoTxtHighlighterColors.java,92,0.035503715
53,net.gsantner.markor.format.general.HorizontalLineBackgroundParagraphSpan.java,93,0.03255397
53,net.gsantner.opoc.preference.SharedPreferencesPropertyBackend.java,94,0.032478075
53,net.gsantner.markor.format.general.FirstLineTopPaddedParagraphSpan.java,95,0.027934572
53,net.gsantner.opoc.format.todotxt.SttTask.java,96,0.027291778
53,net.gsantner.opoc.ui.LinearSplitLayout.java,97,0.0268421
53,net.gsantner.markor.format.keyvalue.KeyValueConverter.java,98,0.026511816
53,net.gsantner.markor.model.TestPlayground.java,99,0.025269479
53,net.gsantner.markor.format.markdown.MarkdownHighlighterPatternStrikethroughTest.java,100,0.024404055
53,net.gsantner.opoc.util.PermissionChecker.java,101,0.023521874
53,net.gsantner.opoc.format.plaintext.PlainTextStuff.java,102,0.02246728
53,net.gsantner.opoc.util.NetworkUtils.java,103,0.02221271
53,net.gsantner.markor.format.general.ColorUnderlineSpan.java,104,0.022118893
53,net.gsantner.markor.format.markdown.MarkdownHighlighterPatternBoldTest.java,105,0.021570623
53,net.gsantner.opoc.util.AndroidSupportMeWrapper.java,106,0.019500528
53,net.gsantner.opoc.preference.FontPreferenceCompat.java,107,0.018230686
53,net.gsantner.opoc.format.todotxt.extension.SttTaskParserInfoExtension.java,108,0.01617009
53,net.gsantner.opoc.format.todotxt.extension.SttTaskWithParserInfo.java,109,0.015694113
53,net.gsantner.opoc.util.NanoProfiler.java,110,0.014592327
53,other.writeily.widget.WrFilesWidgetService.java,111,0.013901328
53,net.gsantner.markor.security.JavaPasswordbasedCryptionTest.java,112,0.010823345
53,net.gsantner.markor.ui.hleditor.SpanCreator.java,113,0.010380816
53,net.gsantner.opoc.preference.LanguagePreferenceCompat.java,114,0.009508379
53,net.gsantner.markor.format.general.HexColorCodeUnderlineSpan.java,115,0.008026502
53,net.gsantner.opoc.preference.MapPropertyBackend.java,116,0.0053072977
53,net.gsantner.opoc.preference.PropertyBackend.java,117,0.004526132
53,net.gsantner.opoc.util.StringUtils.java,118,0.0038801872
53,net.gsantner.markor.format.todotxt.TodoTxtHighlighterPattern.java,119,0.0
53,net.gsantner.opoc.util.Callback.java,120,0.0
53,net.gsantner.markor.format.markdown.MarkdownHighlighterPattern.java,121,0.0
