Bug_Id,File,Filenames_Store_File,Stored
1640,com/german_software_engineers/trainerapp/InfoActivity.java,../data/FilteringBoostingFileNames-round6/Screen-3/Corpus-GUI_State_and_All_GUI_Component_IDs/Boosting-GUI_States/Match_Query_File_List.csv,NotExist
1640,com/german_software_engineers/trainerapp/ExerciseView/Controller/ExerciseViewHolder.java,../data/FilteringBoostingFileNames-round6/Screen-3/Corpus-GUI_State_and_All_GUI_Component_IDs/Boosting-GUI_States/Match_Query_File_List.csv,NotExist
1640,com/german_software_engineers/trainerapp/InfoActivity.java,../data/FilteringBoostingFileNames-round6/Screen-3/Corpus-GUI_State_and_All_GUI_Component_IDs/Boosting-GUI_States/Not_Match_Query_File_List.csv,Exist
1640,com/german_software_engineers/trainerapp/ExerciseView/Controller/ExerciseViewHolder.java,../data/FilteringBoostingFileNames-round6/Screen-3/Corpus-GUI_State_and_All_GUI_Component_IDs/Boosting-GUI_States/Not_Match_Query_File_List.csv,NotExist
