Bug_Id,File,Filenames_Store_File,Stored
1223,org/gnucash/android/ui/transaction/TransactionFormFragment.java,../data/FilteringBoostingFileNames-round5/Screen-3/Corpus-All_Java_Files/Boosting-Interacted_GUI_Component_IDs/Match_Query_File_List.csv,Exist
1223,org/gnucash/android/ui/transaction/TransactionFormFragment.java,../data/FilteringBoostingFileNames-round5/Screen-3/Corpus-All_Java_Files/Boosting-Interacted_GUI_Component_IDs/Not_Match_Query_File_List.csv,NotExist
