Bug Report ID,Ranks-unsorted,Ranks,Files
2,"[2, 8]","[2, 8]","['io.github.zwieback.familyfinance.business.chart.fragment.PieChartFragment.java', 'io.github.zwieback.familyfinance.business.chart.fragment.HorizontalBarChartFragment.java']"
8,[1],[1],['de.koelle.christian.trickytripper.TrickyTripperActivity.java']
10,"[3, 7, 11]","[3, 7, 11]","['me.zhanghai.android.files.ftpserver.FtpServerStatePreference.java', 'me.zhanghai.android.files.ftpserver.FtpServerReceiver.java', 'me.zhanghai.android.files.ftpserver.FtpServerService.java']"
18,"[3, 17, 32]","[3, 17, 32]","['es.usc.citius.servando.calendula.fragments.MedicineCreateOrEditFragment.java', 'es.usc.citius.servando.calendula.fragments.RoutineCreateOrEditFragment.java', 'es.usc.citius.servando.calendula.fragments.ScheduleTimetableFragment.java']"
19,[1],[1],['de.westnordost.streetcomplete.quests.housenumber.AddHousenumberForm.java']
44,[61],[61],['it.feio.android.omninotes.utils.TagsHelper.java']
53,[26],[26],['net.gsantner.markor.ui.NewFileDialog.java']
117,[9],[9],['openfoodfacts.github.scrachx.openfood.views.product.nutrition.NutritionProductFragment.java']
128,"[2, 8, 27]","[2, 8, 27]","['org.shadowice.flocke.andotp.Activities.SettingsActivity.java', 'org.shadowice.flocke.andotp.Activities.MainActivity.java', 'org.shadowice.flocke.andotp.Utilities.Settings.java']"
129,[1],[1],['org.shadowice.flocke.andotp.Dialogs.ManualEntryDialog.java']
130,[1],[1],['org.shadowice.flocke.andotp.Activities.IntroScreenActivity.java']
135,"[11, 12]","[11, 12]","['fr.free.nrw.commons.explore.categories.rchCategoryFragment.java', 'fr.free.nrw.commons.category.SubCategoryListFragment.java']"
191,[8],[8],['ch.logixisland.anuto.view.game.TowerView.java']
206,[4],[4],['org.gnucash.android.ui.settings.BookManagerFragment.java']
209,[16],[16],['org.gnucash.android.ui.util.widget.CalculatorEditText.java']
256,[19],[19],['org.gnucash.android.ui.account.AccountsListFragment.java']
1073,[112],[112],['org.mozilla.focus.browser.LocalizedContent.java']
1202,[1],[1],['swati4star.createpdf.activity.ImageEditor.java']
