Bug_Id,File,Filenames_Store_File,Stored
1151,com/android/gpstest/Preferences.java,../data/FilteringBoostingFileNames-round5/Screen-4/Corpus-GUI_State_and_All_GUI_Component_IDs/Boosting-All_GUI_Component_IDs/Match_Query_File_List.csv,Exist
1151,com/android/gpstest/GpsTestActivity.java,../data/FilteringBoostingFileNames-round5/Screen-4/Corpus-GUI_State_and_All_GUI_Component_IDs/Boosting-All_GUI_Component_IDs/Match_Query_File_List.csv,Exist
1151,com/android/gpstest/Preferences.java,../data/FilteringBoostingFileNames-round5/Screen-4/Corpus-GUI_State_and_All_GUI_Component_IDs/Boosting-All_GUI_Component_IDs/Not_Match_Query_File_List.csv,NotExist
1151,com/android/gpstest/GpsTestActivity.java,../data/FilteringBoostingFileNames-round5/Screen-4/Corpus-GUI_State_and_All_GUI_Component_IDs/Boosting-All_GUI_Component_IDs/Not_Match_Query_File_List.csv,NotExist
