Bug Report ID,#Files (.java),Ranks,Ranked Buggy Files,Ranks (Unsorted)
11,51,"[5, 6, 17, 18, 23, 25]","['bug-11/app/src/main/java/com/droidheat/musicplayer/QueueFragment.java', 'bug-11/app/src/main/java/com/droidheat/musicplayer/MusicPlayback.java', 'bug-11/app/src/main/java/com/droidheat/musicplayer/SongsManager.java', 'bug-11/app/src/main/java/com/droidheat/musicplayer/PlayActivity.java', 'bug-11/app/src/main/java/com/droidheat/musicplayer/HomeFragment.java', 'bug-11/app/src/main/java/com/droidheat/musicplayer/MusicDockFragment.java']","[5, 6, 17, 18, 23, 25]"
55,86,"[5, 6]","['bug-55/app/src/main/java/com/fieldbook/tracker/traits/MultiCatTraitLayout.java', 'bug-55/app/src/main/java/com/fieldbook/tracker/traits/CategoricalTraitLayout.java']","[5, 6]"
56,84,[1],['bug-56/app/src/main/java/com/fieldbook/tracker/traits/LabelPrintTraitLayout.java'],[1]
227,174,"[3, 18, 33, 36, 57, 68]","['bug-227/app/src/main/java/org/gnucash/android/ui/transaction/SplitEditorFragment.java', 'bug-227/app/src/main/java/org/gnucash/android/model/Split.java', 'bug-227/app/src/main/java/org/gnucash/android/model/Transaction.java', 'bug-227/app/src/main/java/org/gnucash/android/importer/GncXmlHandler.java', 'bug-227/app/src/main/java/org/gnucash/android/db/adapter/AccountsDbAdapter.java', 'bug-227/app/src/main/java/org/gnucash/android/receivers/TransactionRecorder.java']","[3, 18, 33, 36, 57, 68]"
1213,50,"[2, 7, 8]","['bug-1213/app/src/main/java/org/shadowice/flocke/andotp/Preferences/CredentialsPreference.java', 'bug-1213/app/src/main/java/org/shadowice/flocke/andotp/Dialogs/PasswordEntryDialog.java', 'bug-1213/app/src/main/java/org/shadowice/flocke/andotp/Preferences/PasswordEncryptedPreference.java']","[2, 7, 8]"
1222,168,"[3, 7, 74]","['bug-1222/app/src/main/java/org/gnucash/android/model/Recurrence.java', 'bug-1222/app/src/main/java/org/gnucash/android/ui/util/RecurrenceParser.java', 'bug-1222/app/src/main/java/org/gnucash/android/db/adapter/RecurrenceDbAdapter.java']","[3, 7, 74]"
1428,104,"[8, 10, 19, 20, 23, 38, 49, 55, 64]","['bug-1428/app/src/main/java/com/easyfitness/machines/MachineFragment.java', 'bug-1428/app/src/main/java/com/easyfitness/machines/MachineDetailsFragment.java', 'bug-1428/app/src/main/java/com/easyfitness/ValueEditorDialogbox.java', 'bug-1428/app/src/main/java/com/easyfitness/fonte/FonteGraphFragment.java', 'bug-1428/app/src/main/java/com/easyfitness/DAO/bodymeasures/BodyPartExtensions.java', 'bug-1428/app/src/main/java/com/easyfitness/machines/MachineCursorAdapter.java', 'bug-1428/app/src/main/java/com/easyfitness/DAO/bodymeasures/BodyPart.java', 'bug-1428/app/src/main/java/com/easyfitness/machines/MachineArrayFullAdapter.java', 'bug-1428/app/src/main/java/com/easyfitness/graph/DateGraph.java']","[8, 10, 19, 20, 23, 38, 49, 55, 64]"
