Bug Report ID,#Files (.java),Ranks,Ranked Buggy Files,Ranks (Unsorted)
11,7,[],[],[]
55,31,[],[],[]
56,28,[],[],[]
227,81,"[4, 7]","['bug-227/app/src/main/java/org/gnucash/android/model/Split.java', 'bug-227/app/src/main/java/org/gnucash/android/importer/GncXmlHandler.java']","[4, 7]"
1213,15,[],[],[]
1222,74,[23],['bug-1222/app/src/main/java/org/gnucash/android/db/adapter/RecurrenceDbAdapter.java'],[23]
1428,38,[7],['bug-1428/app/src/main/java/com/easyfitness/DAO/bodymeasures/BodyPartExtensions.java'],[7]
